basket_id,item_id,item_name,category,quantity,basket_theme
B280,I064,Яблоки,Фрукты,2,weekly_stock
B280,I067,Лимоны,Фрукты,2,weekly_stock
B280,I088,Подсолнечное масло,Бакалея,1,weekly_stock
B280,I113,Чай черный,Напитки,1,weekly_stock
B280,I117,Сок яблочный,Напитки,1,weekly_stock
B280,I119,Вода минеральная,Напитки,2,weekly_stock
B280,I133,Печенье овсяное,Сладости,1,weekly_stock
B281,I025,Куриное филе,Мясо и птица,1,curry_dinner
B281,I051,Салат айсберг,Овощи,1,curry_dinner
B281,I056,Брокколи,Овощи,1,curry_dinner
B281,I060,Укроп,Овощи,1,curry_dinner
B281,I063,Имбирь,Овощи,1,curry_dinner
B281,I067,Лимоны,Фрукты,1,curry_dinner
B281,I076,Рис длиннозерный,Бакалея,1,curry_dinner
B281,I090,Кокосовое молоко,Бакалея,1,curry_dinner
B281,I108,Карри паста,Соусы,1,curry_dinner
B281,I119,Вода минеральная,Напитки,1,curry_dinner
B281,I121,Квас,Напитки,4,curry_dinner
B282,I001,Молоко 2.5%,Молочные продукты,1,tea_sweets
B282,I043,Морковь,Овощи,3,tea_sweets
B282,I100,Оливки,Консервы,1,tea_sweets
B282,I113,Чай черный,Напитки,1,tea_sweets
B282,I133,Печенье овсяное,Сладости,1,tea_sweets
B282,I136,Джем клубничный,Сладости,1,tea_sweets
B283,I061,Петрушка,Овощи,1,frozen_quick
B283,I067,Лимоны,Фрукты,1,frozen_quick
B283,I097,Фасоль консервированная,Консервы,1,frozen_quick
B283,I099,Горошек консервированный,Консервы,1,frozen_quick
B283,I102,Кетчуп,Соусы,1,frozen_quick
B283,I120,Газированная вода,Напитки,2,frozen_quick
B283,I123,Мороженое ванильное,Заморозка,2,frozen_quick
B283,I124,Пельмени,Заморозка,1,frozen_quick
B283,I125,Вареники с картофелем,Заморозка,1,frozen_quick
B284,I001,Молоко 2.5%,Молочные продукты,2,kids_breakfast
B284,I003,Йогурт натуральный,Молочные продукты,1,kids_breakfast
B284,I064,Яблоки,Фрукты,1,kids_breakfast
B284,I065,Бананы,Фрукты,3,kids_breakfast
B284,I117,Сок яблочный,Напитки,1,kids_breakfast
B284,I119,Вода минеральная,Напитки,2,kids_breakfast
B284,I142,Хлопья кукурузные,Завтраки,1,kids_breakfast
B284,I149,Детское пюре яблочное,Детские товары,1,kids_breakfast
B284,I150,Детская каша,Детские товары,1,kids_breakfast
B284,I160,Пакеты для мусора,Дом,1,kids_breakfast
B285,I003,Йогурт натуральный,Молочные продукты,1,fruit_snack
B285,I064,Яблоки,Фрукты,1,fruit_snack
B285,I065,Бананы,Фрукты,3,fruit_snack
B285,I066,Апельсины,Фрукты,1,fruit_snack
B285,I067,Лимоны,Фрукты,1,fruit_snack
B285,I068,Груши,Фрукты,1,fruit_snack
B285,I069,Виноград,Фрукты,1,fruit_snack
B285,I106,Горчица,Соусы,1,fruit_snack
B285,I119,Вода минеральная,Напитки,3,fruit_snack
B285,I133,Печенье овсяное,Сладости,1,fruit_snack
B285,I137,Орехи грецкие,Снэки,2,fruit_snack
B285,I156,Средство для посуды,Бытовая химия,1,fruit_snack
B286,I006,Сыр гауда,Молочные продукты,1,breakfast_basic
B286,I007,Сливочное масло,Молочные продукты,1,breakfast_basic
B286,I015,Хлеб пшеничный,Хлеб,2,breakfast_basic
B286,I037,Треска филе,Рыба,1,breakfast_basic
B286,I065,Бананы,Фрукты,3,breakfast_basic
B286,I084,Овсяные хлопья,Бакалея,1,breakfast_basic
B287,I001,Молоко 2.5%,Молочные продукты,1,baby_care
B287,I003,Йогурт натуральный,Молочные продукты,1,baby_care
B287,I065,Бананы,Фрукты,1,baby_care
B287,I119,Вода минеральная,Напитки,2,baby_care
B287,I149,Детское пюре яблочное,Детские товары,1,baby_care
B287,I150,Детская каша,Детские товары,1,baby_care
B287,I151,Подгузники,Детские товары,1,baby_care
B287,I152,Влажные салфетки,Детские товары,1,baby_care
B288,I014,Молоко безлактозное,Молочные продукты,2,healthy_breakfast
B288,I065,Бананы,Фрукты,2,healthy_breakfast
B288,I071,Голубика,Фрукты,1,healthy_breakfast
B288,I135,Мед,Сладости,2,healthy_breakfast
B288,I137,Орехи грецкие,Снэки,2,healthy_breakfast
B288,I149,Детское пюре яблочное,Детские товары,1,healthy_breakfast
B289,I001,Молоко 2.5%,Молочные продукты,3,baby_care
B289,I003,Йогурт натуральный,Молочные продукты,1,baby_care
B289,I065,Бананы,Фрукты,1,baby_care
B289,I149,Детское пюре яблочное,Детские товары,1,baby_care
B289,I150,Детская каша,Детские товары,1,baby_care
B289,I151,Подгузники,Детские товары,1,baby_care
B289,I152,Влажные салфетки,Детские товары,1,baby_care
B290,I018,Лаваш,Хлеб,1,bbq_picnic
B290,I023,Яйца C1 10 шт,Бакалея,1,bbq_picnic
B290,I026,Куриные бедра,Мясо и птица,1,bbq_picnic
B290,I029,Свинина для жарки,Мясо и птица,1,bbq_picnic
B290,I040,Сельдь слабосоленая,Рыба,1,bbq_picnic
B290,I042,Картофель,Овощи,2,bbq_picnic
B290,I043,Морковь,Овощи,3,bbq_picnic
B290,I046,Помидоры,Овощи,1,bbq_picnic
B290,I047,Огурцы,Овощи,3,bbq_picnic
B290,I048,Перец болгарский,Овощи,2,bbq_picnic
B290,I104,Соевый соус,Соусы,1,bbq_picnic
B290,I120,Газированная вода,Напитки,2,bbq_picnic
B290,I158,Бумажные полотенца,Дом,1,bbq_picnic
B291,I152,Влажные салфетки,Детские товары,1,household_cleaning
B291,I156,Средство для посуды,Бытовая химия,1,household_cleaning
B291,I157,Порошок стиральный,Бытовая химия,1,household_cleaning
B291,I158,Бумажные полотенца,Дом,1,household_cleaning
B291,I159,Туалетная бумага,Дом,2,household_cleaning
B291,I160,Пакеты для мусора,Дом,1,household_cleaning
B292,I023,Яйца C1 10 шт,Бакалея,1,big_family_stock
B292,I026,Куриные бедра,Мясо и птица,1,big_family_stock
B292,I027,Фарш говяжий,Мясо и птица,1,big_family_stock
B292,I042,Картофель,Овощи,2,big_family_stock
B292,I052,Шпинат,Овощи,1,big_family_stock
B292,I059,Зеленый лук,Овощи,2,big_family_stock
B292,I061,Петрушка,Овощи,1,big_family_stock
B292,I064,Яблоки,Фрукты,2,big_family_stock
B292,I067,Лимоны,Фрукты,2,big_family_stock
B292,I078,Гречка,Бакалея,1,big_family_stock
B292,I084,Овсяные хлопья,Бакалея,1,big_family_stock
B292,I086,Сахар,Бакалея,1,big_family_stock
B292,I097,Фасоль консервированная,Консервы,1,big_family_stock
B292,I113,Чай черный,Напитки,1,big_family_stock
B292,I117,Сок яблочный,Напитки,1,big_family_stock
B292,I157,Порошок стиральный,Бытовая химия,1,big_family_stock
B292,I158,Бумажные полотенца,Дом,1,big_family_stock
B293,I023,Яйца C1 10 шт,Бакалея,1,russian_salads
B293,I033,Колбаса докторская,Мясо и птица,1,russian_salads
B293,I042,Картофель,Овощи,1,russian_salads
B293,I047,Огурцы,Овощи,3,russian_salads
B293,I060,Укроп,Овощи,1,russian_salads
B293,I069,Виноград,Фрукты,1,russian_salads
B293,I099,Горошек консервированный,Консервы,1,russian_salads
B293,I103,Майонез,Соусы,1,russian_salads
B293,I156,Средство для посуды,Бытовая химия,1,russian_salads
B294,I001,Молоко 2.5%,Молочные продукты,3,fish_dinner
B294,I023,Яйца C1 10 шт,Бакалея,2,fish_dinner
B294,I036,Лосось филе,Рыба,1,fish_dinner
B294,I047,Огурцы,Овощи,2,fish_dinner
B294,I052,Шпинат,Овощи,1,fish_dinner
B294,I065,Бананы,Фрукты,1,fish_dinner
B294,I067,Лимоны,Фрукты,1,fish_dinner
B294,I089,Оливковое масло,Бакалея,1,fish_dinner
B294,I109,Черный перец,Специи,1,fish_dinner
B294,I119,Вода минеральная,Напитки,6,fish_dinner
B294,I123,Мороженое ванильное,Заморозка,1,fish_dinner
B294,I158,Бумажные полотенца,Дом,1,fish_dinner
B295,I005,Сметана 20%,Молочные продукты,1,pets_home
B295,I046,Помидоры,Овощи,1,pets_home
B295,I115,Кофе молотый,Напитки,1,pets_home
B295,I119,Вода минеральная,Напитки,4,pets_home
B295,I154,Корм для собак,Зоотовары,1,pets_home
B295,I155,Наполнитель для кошачьего туалета,Зоотовары,1,pets_home
B295,I156,Средство для посуды,Бытовая химия,1,pets_home
B295,I158,Бумажные полотенца,Дом,1,pets_home
B295,I160,Пакеты для мусора,Дом,1,pets_home
B296,I009,Моцарелла,Молочные продукты,1,sushi_home
B296,I022,Хлебцы ржаные,Хлеб,1,sushi_home
B296,I036,Лосось филе,Рыба,1,sushi_home
B296,I041,Крабовые палочки,Рыба,1,sushi_home
B296,I047,Огурцы,Овощи,2,sushi_home
B296,I057,Авокадо,Овощи,2,sushi_home
B296,I104,Соевый соус,Соусы,1,sushi_home
B296,I120,Газированная вода,Напитки,4,sushi_home
B297,I006,Сыр гауда,Молочные продукты,1,curry_dinner
B297,I025,Куриное филе,Мясо и птица,1,curry_dinner
B297,I045,Чеснок,Овощи,1,curry_dinner
B297,I053,Шампиньоны,Овощи,2,curry_dinner
B297,I056,Брокколи,Овощи,1,curry_dinner
B297,I057,Авокадо,Овощи,1,curry_dinner
B297,I063,Имбирь,Овощи,1,curry_dinner
B297,I067,Лимоны,Фрукты,1,curry_dinner
B297,I076,Рис длиннозерный,Бакалея,1,curry_dinner
B297,I090,Кокосовое молоко,Бакалея,1,curry_dinner
B297,I108,Карри паста,Соусы,1,curry_dinner
B298,I018,Лаваш,Хлеб,1,bbq_picnic
B298,I026,Куриные бедра,Мясо и птица,1,bbq_picnic
B298,I029,Свинина для жарки,Мясо и птица,1,bbq_picnic
B298,I046,Помидоры,Овощи,2,bbq_picnic
B298,I047,Огурцы,Овощи,1,bbq_picnic
B298,I102,Кетчуп,Соусы,1,bbq_picnic
B298,I139,Чипсы картофельные,Снэки,1,bbq_picnic
B298,I158,Бумажные полотенца,Дом,1,bbq_picnic
B299,I001,Молоко 2.5%,Молочные продукты,3,salad_light
B299,I015,Хлеб пшеничный,Хлеб,2,salad_light
B299,I039,Тунец консервированный,Рыба,1,salad_light
B299,I047,Огурцы,Овощи,1,salad_light
B299,I048,Перец болгарский,Овощи,1,salad_light
B299,I051,Салат айсберг,Овощи,2,salad_light
B299,I053,Шампиньоны,Овощи,1,salad_light
B299,I057,Авокадо,Овощи,1,salad_light
B299,I070,Клубника,Фрукты,1,salad_light
B299,I088,Подсолнечное масло,Бакалея,1,salad_light
B299,I131,Шоколад молочный,Сладости,1,salad_light
